sample_id,task_id,condition_name,variant_index,pc1,pc2,pc3
classify_sentiment__threat__variant_0,classify_sentiment,threat,0,-11.045209049860471,10.39222787813809,8.353074423235197
classify_sentiment__threat__variant_1,classify_sentiment,threat,1,-10.097538304573552,8.658767883887462,9.309800876413513
classify_sentiment__threat__variant_2,classify_sentiment,threat,2,-10.699515589133663,11.679766958400874,8.582761461779311
compare_approaches__care__variant_0,compare_approaches,care,0,-8.837295179352711,-1.7740982811352641,-15.336613679981335
compare_approaches__care__variant_1,compare_approaches,care,1,-7.104271993019353,-2.862334237216591,-15.647317067705409
compare_approaches__care__variant_2,compare_approaches,care,2,-7.682836081495425,-1.625240618655511,-13.649240323362735
compare_approaches__narrative_threat_control__variant_0,compare_approaches,narrative_threat_control,0,-9.89126250287557,1.5401291564948139,-17.726418818811453
compare_approaches__narrative_threat_control__variant_1,compare_approaches,narrative_threat_control,1,-8.934053691218145,3.607456709941323,-19.53176876118114
compare_approaches__narrative_threat_control__variant_2,compare_approaches,narrative_threat_control,2,-8.926131852662431,0.8435284870075334,-12.803330121174021
compare_approaches__neutral__variant_0,compare_approaches,neutral,0,-10.391956831502187,-2.3258949407094307,-19.093915175274347
compare_approaches__neutral__variant_1,compare_approaches,neutral,1,-6.974791963929656,-3.829784448527604,-16.55154208574344
compare_approaches__neutral__variant_2,compare_approaches,neutral,2,-9.063567994247629,-4.437171724600643,-15.276040539961517
compare_approaches__threat__variant_0,compare_approaches,threat,0,-9.768803355130434,0.1903168477515815,-16.100620267910863
compare_approaches__threat__variant_1,compare_approaches,threat,1,-9.431426166353337,-0.1928763142056175,-15.40939182674011
compare_approaches__threat__variant_2,compare_approaches,threat,2,-8.238331172022107,1.3713859007631226,-15.965487456214904
estimate_quantity__care__variant_0,estimate_quantity,care,0,15.084838347884428,-1.243283742709064,-7.084638031578586
estimate_quantity__care__variant_1,estimate_quantity,care,1,16.607800905808038,-1.6338709451036189,-7.892520226863772
estimate_quantity__care__variant_2,estimate_quantity,care,2,19.26945305760573,-0.9096093579645033,-6.09762995074041
estimate_quantity__narrative_threat_control__variant_0,estimate_quantity,narrative_threat_control,0,15.188849198733429,1.6666592698945653,-8.438938022417023
estimate_quantity__narrative_threat_control__variant_1,estimate_quantity,narrative_threat_control,1,18.32484101306955,3.1209295651341646,-9.803862384358364
estimate_quantity__narrative_threat_control__variant_2,estimate_quantity,narrative_threat_control,2,12.555502218534588,2.2704541217931773,-5.752122014959224
estimate_quantity__neutral__variant_0,estimate_quantity,neutral,0,15.949944032955587,-2.0466930505820886,-9.079951416985798
estimate_quantity__neutral__variant_1,estimate_quantity,neutral,1,22.183894312815365,-3.5151300391256477,-6.38580561985555
estimate_quantity__neutral__variant_2,estimate_quantity,neutral,2,18.22440817254208,-4.088300069103326,-6.972395660184967
estimate_quantity__threat__variant_0,estimate_quantity,threat,0,17.556260578222577,-0.6593494866395297,-6.4843445111841165
estimate_quantity__threat__variant_1,estimate_quantity,threat,1,18.950143188571523,-0.3345388625382969,-6.740948819885062
estimate_quantity__threat__variant_2,estimate_quantity,threat,2,18.943988167847884,0.36564016688061085,-6.18657506895882
extract_facts__care__variant_0,extract_facts,care,0,-10.103224312119247,6.191208943195751,-0.6125798374611641
extract_facts__care__variant_1,extract_facts,care,1,-9.551924436308509,5.312052179455181,-0.8530766128656502
extract_facts__care__variant_2,extract_facts,care,2,-9.419544802170973,5.4934924102383285,-0.08343328576157517
extract_facts__narrative_threat_control__variant_0,extract_facts,narrative_threat_control,0,-12.442024476673524,6.337989596472097,-2.115903354598174
extract_facts__narrative_threat_control__variant_1,extract_facts,narrative_threat_control,1,-10.766038129314415,8.766167842333386,-3.250809032124924
extract_facts__narrative_threat_control__variant_2,extract_facts,narrative_threat_control,2,-10.233117031886444,7.723978524116189,-0.07701691634033087
extract_facts__neutral__variant_0,extract_facts,neutral,0,-12.057313157321909,3.3919027334075174,-4.015708517584356
extract_facts__neutral__variant_1,extract_facts,neutral,1,-8.318943112399001,2.9045200207574946,-2.192547350322764
extract_facts__neutral__variant_2,extract_facts,neutral,2,-11.10196521875238,0.40870381432444974,-1.6088211804605712
extract_facts__threat__variant_0,extract_facts,threat,0,-11.042080599739924,7.208679663971237,-1.1883328480197124
extract_facts__threat__variant_1,extract_facts,threat,1,-10.784534870572408,5.642715365764359,-0.48519702547897664
extract_facts__threat__variant_2,extract_facts,threat,2,-10.187240284446412,8.025846603057177,-0.8281238127195331
identify_fallacy__care__variant_0,identify_fallacy,care,0,-7.626565558891868,10.893864770323855,4.431959869750244
identify_fallacy__care__variant_1,identify_fallacy,care,1,-7.289805012353922,9.801222919987058,4.34399387985191
identify_fallacy__care__variant_2,identify_fallacy,care,2,-7.0112249223212615,10.21417377159045,4.7776958295746965
identify_fallacy__narrative_threat_control__variant_0,identify_fallacy,narrative_threat_control,0,-10.05246381714072,10.64260977209513,2.7794201130694507
identify_fallacy__narrative_threat_control__variant_1,identify_fallacy,narrative_threat_control,1,-8.753260587596674,13.434882139374784,2.4053598950415402
identify_fallacy__narrative_threat_control__variant_2,identify_fallacy,narrative_threat_control,2,-8.336259870596244,11.808213988243601,4.663552632643363
identify_fallacy__neutral__variant_0,identify_fallacy,neutral,0,-10.217938794710209,8.93777028773725,1.570494473665562
identify_fallacy__neutral__variant_1,identify_fallacy,neutral,1,-5.1354922690351765,8.175414533082243,4.071319388948066
identify_fallacy__neutral__variant_2,identify_fallacy,neutral,2,-7.6981811710086445,5.681106606323299,4.475663480566695
identify_fallacy__threat__variant_0,identify_fallacy,threat,0,-9.459376387020356,12.041276458752323,4.190488645265012
identify_fallacy__threat__variant_1,identify_fallacy,threat,1,-8.653784622102776,11.152045722217023,5.182828955448301
identify_fallacy__threat__variant_2,identify_fallacy,threat,2,-8.874659532664168,12.79552684587799,4.140945598082322
logical_deduction__care__variant_0,logical_deduction,care,0,16.844078689305167,-2.3721653856649754,7.569422525819983
logical_deduction__care__variant_1,logical_deduction,care,1,17.751687933696104,-3.2469236713996024,7.028253982084372
logical_deduction__care__variant_2,logical_deduction,care,2,19.10203952705479,-2.8708417177299848,7.8190761531080755
logical_deduction__narrative_threat_control__variant_0,logical_deduction,narrative_threat_control,0,13.97482456784896,0.2474543948524918,6.115655557387166
logical_deduction__narrative_threat_control__variant_1,logical_deduction,narrative_threat_control,1,17.477704072362553,1.3385992085916285,4.345809692637779
logical_deduction__narrative_threat_control__variant_2,logical_deduction,narrative_threat_control,2,12.834781386524243,1.0472386050974278,8.047325859912286
logical_deduction__neutral__variant_0,logical_deduction,neutral,0,16.38490603845601,-3.363484157985418,5.068982496744534
logical_deduction__neutral__variant_1,logical_deduction,neutral,1,23.460596961467967,-3.6131728538088885,7.537364447759462
logical_deduction__neutral__variant_2,logical_deduction,neutral,2,18.77941593351966,-4.248664299007593,7.432506787171049
logical_deduction__threat__variant_0,logical_deduction,threat,0,15.66485181539482,-1.1637099856115236,6.801344521687523
logical_deduction__threat__variant_1,logical_deduction,threat,1,18.515084584383438,-1.6330910166771693,7.28314624298494
logical_deduction__threat__variant_2,logical_deduction,threat,2,17.257257600776832,-1.2810870821550653,6.898500708370717
summarize_paragraph__care__variant_0,summarize_paragraph,care,0,-12.472338313602963,-22.777138176488467,5.388625034581946
summarize_paragraph__care__variant_1,summarize_paragraph,care,1,-11.267294800222675,-24.610223834863472,5.549280646445903
summarize_paragraph__care__variant_2,summarize_paragraph,care,2,-12.104967490474397,-22.910328173345036,5.464764013088967
summarize_paragraph__narrative_threat_control__variant_0,summarize_paragraph,narrative_threat_control,0,-15.22948765668605,-20.358168234877244,3.8294262376361377
summarize_paragraph__narrative_threat_control__variant_1,summarize_paragraph,narrative_threat_control,1,-11.381528394647054,-19.694055041734657,3.741651093965039
summarize_paragraph__narrative_threat_control__variant_2,summarize_paragraph,narrative_threat_control,2,-13.197895243393809,-18.673022497303542,5.746335939406287
summarize_paragraph__neutral__variant_0,summarize_paragraph,neutral,0,-14.9182202380547,-21.64723031731575,-0.14700437461941973
summarize_paragraph__neutral__variant_1,summarize_paragraph,neutral,1,-9.908249271644554,-25.434371320680736,4.649921722625354
summarize_paragraph__neutral__variant_2,summarize_paragraph,neutral,2,-11.46009668625826,-24.583973680491834,5.223640940943523
summarize_paragraph__threat__variant_0,summarize_paragraph,threat,0,-13.582320441898506,-22.915329471315967,5.593999693716463
summarize_paragraph__threat__variant_1,summarize_paragraph,threat,1,-13.592259122254667,-22.525419896524838,5.477038195246591
summarize_paragraph__threat__variant_2,summarize_paragraph,threat,2,-12.0515999913772,-23.455887120912397,7.923746069226056
